url,title,content
https://assistance.free.fr/articles/multiligne-rattacher-une-ligne-909,Multiligne : rattacher une ligne,"Pour rattacher une ligne à un abonnement existant et ainsi entrer dans le cadre du Multiligne : Connectez-vous à votre  Espace Abonné Mobile  à l'aide des identifiants de la  ligne principale . Cliquez sur  Gérez mes lignes . Sélectionnez  Rattacher une ligne . Renseignez l'identifiant et le mot de passe de la ligne à rattacher puis cliquez sur  Effectuer la demande . Un SMS avec votre code de validation est envoyé sur cette ligne secondaire. Saisissez ce code dans l'encadré puis confirmez par  Valider . Vous pouvez rattacher jusqu'à 9 lignes secondaires. Si vous êtes abonné Freebox, le rattachement vous permet de bénéficier de 4 Forfaits Free à 15,99 euros/mois (voir  avantage Freebox )."
https://assistance.free.fr/articles/consulter-les-guides-dinstallation-rapide-de-ma-freebox-mini-4k-783,Consulter les guides d'installation rapide de ma Freebox Mini 4K,"Guide d'installation Freebox Server Mini 4K . Guide d'installation Player Mini 4K Guide d'installation FreePlugs . Pour une aide complémentaire, vous pouvez accéder à notre vidéo d'installation de la Freebox Mini 4K ( en ADSL  ou  en Fibre ) ou notre  fiche d'installation guidée ."
https://assistance.free.fr/articles/jouer-depuis-le-freestore-776,Jouer depuis le Freestore,"Votre Freebox Player vous permet de jouer à plusieurs jeux vidéos directement sur votre téléviseur, via le Gamepad (manette) fourni. Ces jeux sont classés par thème et proposés à titre  gratuit ou payant  (ajoutés à votre facture Free Haut Débit). Si vous ne disposez pas de Gamepad, commandez-le sur votre  Espace Abonné . Étape 1 Allumez votre Player et appuyez sur la touche  Free  de votre télécommande pour accéder à l'accueil Freebox TV. Étape 2 Reliez le Gamepad fourni à un port  USB  de votre Freebox Player (idéalement, le port en façade). Le Gamepad est directement reconnu et aucune manipulation supplémentaire n'est nécessaire (tout Gamepad générique est compatible avec votre Player). Étape 3 Rendez-vous à la rubrique  Applications  puis  Mes applications  et appuyez sur  OK . Étape 4 Sélectionnez le jeu de votre choix et appuyez sur  OK  pour le lancer. Utilisez votre Gamepad pour jouer. Pour ajouter des jeux et applications (gratuits et payants) à votre liste d’applications :  Rendez-vous dans l'onglet  Applications  puis  Freestore ."
https://assistance.free.fr/articles/premiers-pas-toutes-les-informations-utiles-pour-decouvrir-et-souscrire-une-offre-mobile-free-1012,Premiers pas : toutes les informations utiles pour découvrir et souscrire une offre mobile Free,"Les offres Free Mobile Je veux découvrir les forfaits Free Mobile : Forfait 2€ Série Free Forfait Free 5G M'inscrire Je veux m'inscrire chez Free : Comment faire  ? Et pour  suivre mon inscription  ? Mon téléphone J'ai déjà un téléphone et je veux l'utiliser chez Free : Je m’assure qu’il n’est pas verrouillé (simlocké) chez mon ancien opérateur. Tout sur le  déverrouillage (désimlockage)  de mon téléphone Je n’ai pas de téléphone et je souhaite en acquérir un chez Free : Je profite d’une large gamme de téléphones, disponibles en  paiement comptant  ou à la location avec Free Flex."
https://assistance.free.fr/articles/associer-mes-peripheriques-bluetooth-770,Associer mes périphériques Bluetooth,"La liaison Bluetooth ne peut fonctionner qu'avec un  dongle Bluetooth  préalablement commandé sur la Boutique de votre  Espace Abonné  (plus disponible à ce jour). Étape 1 Insérez le dongle Bluetooth dans le port USB de votre Player, en façade. Après quelques instants, il émet une lumière bleue. Étape 2 Sur votre téléviseur, un avertissement indique la détection du dongle Bluetooth. Choisissez  Oui  à l'aide de la télécommande Freebox pour associer un périphérique. Vous pouvez aussi vous rendre à la rubrique  Réglages  puis  Bluetooth  et  Activer Bluetooth . Étape 3 Rendez-vous dans  Ajouter un périphérique Bluetooth  et appuyer sur  OK . Choisissez le type de périphérique que vous souhaitez associer. S'il ne s'agit pas d'un accessoire commandé depuis votre Espace Abonné, choisissez  Ajouter un périphérique générique  et suivez les instructions. En cas de difficulté avec un périphérique Bluetooth, rendez-vous dans  Bluetooth  puis  Périphériques d'entrée associés  et choisissez  Oublier l'un des accessoires listés  (dissociation). Réessayez l'association ensuite."
https://assistance.free.fr/articles/consulter-les-guides-dinstallation-rapide-de-ma-freebox-pop-786,Consulter les guides d'installation rapide de ma Freebox Pop,"Guide d'installation Freebox Server Pop . Guide d'installation Player Pop . Guide d'installation du Répéteur WiFi Pop . Pour une aide complémentaire, vous pouvez accéder à notre vidéo d'installation de la Freebox Pop ( en ADSL  ou  en Fibre ) ou notre  fiche d'installation guidée ."
https://assistance.free.fr/articles/pages-perso-recommandations-628,Pages Perso : recommandations,"Afin de rendre plus conviviale la navigation sur votre site Web personnel, voici quelques conseils :  Inscrivez votre adresse  email  sur la page d'accueil du site pour que les visiteurs puissent vous joindre facilement. Indiquez son  URL  dans la source du document pour que les utilisateurs puissent facilement la retrouver. Indiquez la  date  des dernières modifications du site. Participez au développement du réseau en  partageant  vos connaissances et votre expérience avec les autres utilisateurs. Réduisez autant que possible la  taille  des graphismes sur les pages pour ne pas ralentir le chargement et permettre aux utilisateurs se connectant à basse vitesse de profiter du site. Respectez les  copyrights  et les  licences . Désactivez ou retardez l'affichage des graphismes n'étant pas essentiels à la compréhension de l'information, afin d' économiser  la bande passante et d' optimiser  la vitesse de la session. Détectez la présence d'éventuels  virus  après un téléchargement. Indiquez les pages contenant des liens vers  d'autres sites . L'auteur est l' unique responsable  des pages qu'il rend accessibles sur le Web."
https://assistance.free.fr/articles/utiliser-nextory-youboox-594,Utiliser Nextory (Youboox),"Depuis un appareil mobile Une fois abonné et pour  profiter immédiatement des services    sur votre mobile, téléchargez l'application disponible dans les magasins d'applications (Play Store ou App Store). Depuis mon ordinateur Rendez-vous sur  https://auth.youboox.fr/fr/login Sélectionnez le bouton  Free (offres partenaires)  puis  Free - Je saisis mes identifiants  et renseignez vos  identifiants  Freebox (ceux que vous utilisez pour vous connecter à votre   Espace Abonné ). Sur la page d'accueil, retrouvez les sélections éditoriales mises à jour chaque semaine, ainsi que les lectures en cours. Sélectionnez votre livre parmi plusieurs catégories. Vous pouvez également : Télécharger le livre pour le  lire hors connexion , en appuyant sur le bouton  Charger . Appuyer sur  Liste  pour ajouter le livre dans la liste de lecture présente dans votre espace personnel. Dans cet espace vous retrouvez vos listes de lecture et lectures en cours mais aussi vos paramètres. Différents paramètres de lecture sont disponibles, afin de rendre votre expérience plus agréable. Si vous souhaitez consulter des livres au format audio, ou pour toute autre information, n'hésitez pas à lire la  FAQ Nextory (Youboox)   ."
https://assistance.free.fr/articles/location-de-telephone-dysfonctionnement-ou-casse-959,Location de téléphone : dysfonctionnement ou casse,"Cet article ne concerne pas la location avec option d'achat proposée dans le cadre de  Free Flex . Vous conservez l'usage de votre téléphone tant que ses fonctionnalités ne sont pas altérées.  Si votre téléphone rencontre un dysfonctionnement, contactez-nous par téléphone au  3244 .  Free répare ou échange gratuitement le mobile défectueux si la panne résulte d'un vice inhérent au mobile ou d'un cas de force majeure.  Dans les autres cas (casse, oxydation, ouverture par un tiers, etc.),  les frais de réparation vous seront facturés après acceptation du devis ."
https://assistance.free.fr/articles/consulter-le-guide-dinstallation-rapide-de-ma-freebox-revolution-781,Consulter le guide d'installation rapide de ma Freebox Révolution,"Guide d'installation Freebox Server Révolution . Guide d'installation Freebox Player Révolution . Guide d'installation FreePlugs . Pour une aide complémentaire, vous pouvez accéder à notre vidéo d'installation de la Freebox Révolution ( en ADSL  ou  en Fibre ) ou notre  fiche d'installation guidée ."
https://assistance.free.fr/articles/pages-perso-comment-en-disposer--620,Pages Perso : comment en disposer ?,"Pour bénéficier des 10 Go exclusivement dédiés à la mise en place de votre site personnel, vous devez activer le service Pages Perso.  Pour ce faire :  Étape 1 Créez une adresse eMail Free (trouvez l'aide adaptée  ici ).  Vous pouvez sauter cette étape si vous avez déjà une adresse  @free.fr  que vous souhaitez utiliser dans le cadre des Pages Perso.  Pour activer un compte Pages Perso avec une dénomination bien précise (exemple : http://le.site.de.jean.dupont.free.fr) il faut que l'adresse eMail de la même dénomination ait préalablement été créée et activée (exemple : le.site.de.jean.dupont@free.fr). Étape 2 Une fois l'adresse créée et activée (délai de quelques heures après la création), connectez-vous sur l' Interface de Gestion Mail  à l'aide du login concerné (et du mot de passe associé).  Étape 3 Cliquez sur  Activer votre compte pour les Pages Personnelles . Étape 4 Sur la page suivante, vous devez  activer (ou non) la base de données ,  accepter les Conditions d'utilisation , et  valider .  Il est ensuite possible de le consulter via le lien http://login_choisi.free.fr, par protocole FTP ou via l'interface  http://ftpperso.free.fr .  L'activation de votre compte Pages Perso est généralement effectuée quelques jours après validation."
https://assistance.free.fr/articles/je-suis-inscrit-sans-ligne-quelles-sont-les-etapes-suivantes--745,Je suis inscrit sans ligne. Quelles sont les étapes suivantes ?,"1 - Validation de l'inscription par Free Nous nous assurons que votre demande est conforme à nos procédures et que votre logement est éligible dans les bonnes conditions.  Un  e-mail  vous est envoyé sur votre adresse e-mail de contact (renseignée lors de l'inscription).  Il contient : vos  identifiants Freebox  (permettant l'accès à  Espace Abonné ) vos  identifiants hotline  (permettant l'accès aux services d'assistance par téléphone) Si vous souhaitez modifier l'adresse de livraison de votre Freebox, connectez-vous à votre  Espace Abonné  à l'aide de vos identifiants Freebox et cliquez sur  Modifier l'adresse de livraison de votre Freebox .  Vous recevez ensuite un deuxième e-mail pour sélectionner la date et le créneau horaire de l'intervention à votre domicile (afin de raccorder votre logement). Cette prise de rendez-vous peut également se faire directement depuis votre Espace Abonné. Conservez vos identifiants hotline : ils vous permettront de contacter nos services d'assistance par téléphone au  3244 .  2 - Envoi de la commande par Free à l'opérateur historique Cette étape est obligatoire et commune à tous les fournisseurs d'accès. Si vous n'avez pas accès à Internet, nos services d'assistance vous contacteront par téléphone ultérieurement.  3 - Validation du raccordement par l'opérateur historique Si un message d'erreur s'affiche à cette étape, contactez nos services d'assistance afin de compléter votre commande et de relancer le processus d'activation de vos services.  4 - Construction de la ligne ADSL par l'opérateur historique Le raccordement de votre logement est en cours. Il ne vous reste qu’à patienter.  Votre matériel Freebox est en cours d'envoi. 5 - Envoi du matériel Freebox Un  SMS  vous est adressé 24 à 48h avant la livraison du matériel Freebox. Il contient le numéro vous permettant de suivre votre colis sur le site du transporteur. En cas de réception puis d'installation de la Freebox prématurément, il est possible qu'elle se bloque à une étape d'initialisation : vérifiez bien les branchements puis patientez, vos services étant en cours d'activation.  6 - Confirmation de l'activation des services  L'activation de vos services vous est confirmée par e-mail. Concernant le matériel Freebox : S'il est en cours de livraison, patientez le temps de son acheminement. Si vous avez déjà reçu votre Freebox, procédez à son installation afin de profiter de vos services. Par la suite vous recevrez également un courrier de bienvenue contenant de nombreuses informations utiles (telles que vos identifiants). Suivez à tout moment les étapes d'activation de votre ligne sur votre  Espace Abonné ."
